KYTREASNOX,TIDXFAM,TTERMTYPE,MCALDT,TMNOMPRC,TMYTM
2000047,DISCBOND,5001,07/31/1985,92.17142193,8.152006088
2000047,DISCBOND,5001,08/30/1985,92.30134147,8.033160094
2000047,DISCBOND,5001,09/30/1985,92.29078018,8.022593918
2000047,DISCBOND,5001,10/31/1985,92.52379495,7.770433185
2000047,DISCBOND,5001,11/29/1985,92.61888883,7.688773685
2000047,DISCBOND,5001,12/31/1985,92.79409602,7.47871687
2000047,DISCBOND,5001,01/31/1986,92.72233752,7.57683647
2000047,DISCBOND,5001,02/28/1986,92.90700204,7.37732931
2000047,DISCBOND,5001,03/31/1986,93.43440828,6.791051156
2000047,DISCBOND,5001,04/30/1986,93.70965433,6.496896762
2000047,DISCBOND,5001,05/30/1986,93.41090261,6.834937884
2000047,DISCBOND,5001,06/30/1986,93.7831541,6.418493994
2000047,DISCBOND,5001,07/31/1986,93.99147434,6.196610635
2000047,DISCBOND,5001,08/29/1986,94.65040924,5.468036609
2000047,DISCBOND,5001,09/30/1986,94.34306561,5.823241334
2000047,DISCBOND,5001,10/31/1986,94.52073371,5.650578413
2000047,DISCBOND,5001,11/28/1986,94.39978114,5.731736344
2000047,DISCBOND,5001,12/31/1986,94.11952036,6.060471821
2000047,DISCBOND,5001,01/30/1987,94.28133476,5.904873056
2000047,DISCBOND,5001,02/27/1987,94.1679515,5.976281231
2000047,DISCBOND,5001,03/31/1987,93.98905112,6.182251264
2000047,DISCBOND,5001,04/30/1987,93.39201766,6.836430848
2000047,DISCBOND,5001,05/29/1987,93.10157276,7.08963976
2000047,DISCBOND,5001,06/30/1987,93.3871193,6.82298298
2000047,DISCBOND,5001,07/31/1987,93.31816903,6.934534972
2000047,DISCBOND,5001,08/31/1987,93.02995258,7.205127485
2000047,DISCBOND,5001,09/30/1987,92.400821,7.881838312
2000047,DISCBOND,5001,10/30/1987,93.47244331,6.713565036
2000047,DISCBOND,5001,11/30/1987,93.33130834,6.882600525
2000047,DISCBOND,5001,12/31/1987,93.01367303,7.242368179
2000047,DISCBOND,5001,01/29/1988,93.45019156,6.718936005
2000047,DISCBOND,5001,02/29/1988,93.60585365,6.607726548
2000047,DISCBOND,5001,03/31/1988,93.38019084,6.849095277
2000047,DISCBOND,5001,04/29/1988,93.17292848,7.090724302
2000047,DISCBOND,5001,05/31/1988,92.62176847,7.664599128
2000047,DISCBOND,5001,06/30/1988,92.76587468,7.509134352
2000047,DISCBOND,5001,07/29/1988,92.36018768,7.904106758
2000047,DISCBOND,5001,08/31/1988,92.07835208,8.253031841
2000047,DISCBOND,5001,09/30/1988,92.35541007,7.974438014
2000047,DISCBOND,5001,10/31/1988,92.40226284,7.901871803
2000047,DISCBOND,5001,11/30/1988,91.88531109,8.462900523
2000047,DISCBOND,5001,12/30/1988,91.5105082,8.896010686
2000047,DISCBOND,5001,01/31/1989,91.50028869,8.882805865
2000047,DISCBOND,5001,02/28/1989,91.07028339,9.353863268
2000047,DISCBOND,5001,03/31/1989,90.85111103,9.621176007
2000047,DISCBOND,5001,04/28/1989,91.30223668,9.049901535
2000047,DISCBOND,5001,05/31/1989,91.60810483,8.765043755
2000047,DISCBOND,5001,06/30/1989,92.22303235,8.118270004
2000047,DISCBOND,5001,07/31/1989,92.68363799,7.5978234
2000047,DISCBOND,5001,08/31/1989,92.20771429,8.112638986
2000047,DISCBOND,5001,09/29/1989,92.04780237,8.308979988
2000047,DISCBOND,5001,10/31/1989,92.54639434,7.746010674
2000047,DISCBOND,5001,11/30/1989,92.61813347,7.668523772
2000047,DISCBOND,5001,12/29/1989,92.49723631,7.756639811
2000047,DISCBOND,5001,01/31/1990,92.24189041,8.07558158
2000047,DISCBOND,5001,02/28/1990,92.26592773,8.049525969
2000047,DISCBOND,5001,03/30/1990,92.08889509,8.28699039
2000047,DISCBOND,5001,04/30/1990,91.81716629,8.537090925
2000047,DISCBOND,5001,05/31/1990,92.20009427,8.120903293
2000047,DISCBOND,5001,06/29/1990,92.38074914,7.946929931
2000047,DISCBOND,5001,07/31/1990,92.61870762,7.667903858
2000047,DISCBOND,5001,08/31/1990,92.68241218,7.62002309
2000047,DISCBOND,5001,09/28/1990,92.65825856,7.583655709
2000047,DISCBOND,5001,10/31/1990,92.81586103,7.455264451
2000047,DISCBOND,5001,11/30/1990,92.94871347,7.332320177
2000047,DISCBOND,5001,12/31/1990,93.31557675,6.918313874
2000047,DISCBOND,5001,01/31/1991,93.60495365,6.608688035
2000047,DISCBOND,5001,02/28/1991,93.70979129,6.496750602
2000047,DISCBOND,5001,03/28/1991,93.78003603,6.352205543
2000047,DISCBOND,5001,04/30/1991,93.98725792,6.184153949
2000047,DISCBOND,5001,05/31/1991,93.95117395,6.256638224
2000047,DISCBOND,5001,06/28/1991,93.83360201,6.312830019
2000047,DISCBOND,5001,07/31/1991,94.0114742,6.15846217
2000047,DISCBOND,5001,08/30/1991,94.48296423,5.644137251
2000047,DISCBOND,5001,09/30/1991,94.7571235,5.370602421
2000047,DISCBOND,5001,10/31/1991,94.97686711,5.153682812
2000047,DISCBOND,5001,11/29/1991,95.29862399,4.789239
2000047,DISCBOND,5001,12/31/1991,95.90347285,4.171370837
2000047,DISCBOND,5001,01/31/1992,95.76524385,4.338924251
2000047,DISCBOND,5001,02/28/1992,95.70579263,4.401194289
2000047,DISCBOND,5001,03/31/1992,95.49530738,4.609307711
2000047,DISCBOND,5001,04/30/1992,95.71842676,4.375935894
2000047,DISCBOND,5001,05/29/1992,95.83213652,4.268906125
2000047,DISCBOND,5001,06/30/1992,96.01798568,4.06346612
2000047,DISCBOND,5001,07/31/1992,96.49305153,3.579726143
2000047,DISCBOND,5001,08/31/1992,96.62255168,3.435801779
2000047,DISCBOND,5001,09/30/1992,96.94256245,3.105152255
2000047,DISCBOND,5001,10/30/1992,96.46808391,3.605675623
2000047,DISCBOND,5001,11/30/1992,96.15377152,3.922148933
2000047,DISCBOND,5001,12/31/1992,96.41519032,3.650642084
2000047,DISCBOND,5001,01/29/1993,96.59481615,3.445630755
2000047,DISCBOND,5001,02/26/1993,96.72589272,3.310764419
2000047,DISCBOND,5001,03/31/1993,96.70316867,3.352401601
2000047,DISCBOND,5001,04/30/1993,96.76567929,3.296813243
2000047,DISCBOND,5001,05/28/1993,96.4054996,3.630850961
2000047,DISCBOND,5001,06/30/1993,96.56085437,3.499676116
2000047,DISCBOND,5001,07/30/1993,96.57496161,3.494642014
2000047,DISCBOND,5001,08/31/1993,96.70226352,3.353337612
2000047,DISCBOND,5001,09/30/1993,96.68286661,3.373398008
2000047,DISCBOND,5001,10/29/1993,96.58412178,3.456642394
2000047,DISCBOND,5001,11/30/1993,96.43340806,3.631748776
2000047,DISCBOND,5001,12/31/1993,96.43873508,3.636187203
2000047,DISCBOND,5001,01/31/1994,96.54443796,3.516678667
2000047,DISCBOND,5001,02/28/1994,96.01883498,4.062581606
2000047,DISCBOND,5001,03/31/1994,95.62211356,4.476607925
2000047,DISCBOND,5001,04/29/1994,95.13849359,4.997344445
2000047,DISCBOND,5001,05/31/1994,94.84061311,5.297246019
2000047,DISCBOND,5001,06/30/1994,94.7175225,5.427117128
2000047,DISCBOND,5001,07/29/1994,94.80635284,5.304311853
2000047,DISCBOND,5001,08/31/1994,94.681286,5.465381887
2000047,DISCBOND,5001,09/30/1994,94.30518949,5.879505108
2000047,DISCBOND,5001,10/31/1994,94.13553769,6.043455188
2000047,DISCBOND,5001,11/30/1994,93.39184467,6.836616069
2000047,DISCBOND,5001,12/30/1994,93.12548192,7.141800324
2000047,DISCBOND,5001,01/31/1995,93.47895889,6.743381366
2000047,DISCBOND,5001,02/28/1995,93.84059218,6.339897673
2000047,DISCBOND,5001,03/31/1995,93.86440743,6.349287515
2000047,DISCBOND,5001,04/28/1995,93.94017396,6.20024436
2000047,DISCBOND,5001,05/31/1995,94.44760477,5.696887431
2000047,DISCBOND,5001,06/30/1995,94.6139059,5.551783006
2000047,DISCBOND,5001,07/31/1995,94.56416828,5.573884468
2000047,DISCBOND,5001,08/31/1995,94.53356787,5.621519904
2000047,DISCBOND,5001,09/29/1995,94.47924532,5.648051941
2000047,DISCBOND,5001,10/31/1995,94.62072102,5.514262128
2000047,DISCBOND,5001,11/30/1995,94.81799907,5.321093116
2000047,DISCBOND,5001,12/29/1995,95.00162012,5.085822716
2000047,DISCBOND,5001,01/31/1996,95.2160187,4.888805591
2000047,DISCBOND,5001,02/29/1996,94.98954052,5.140340019
2000047,DISCBOND,5001,03/29/1996,94.69849779,5.41751983
2000047,DISCBOND,5001,04/30/1996,94.61755443,5.532716233
2000047,DISCBOND,5001,05/31/1996,94.49787711,5.674829348
2000047,DISCBOND,5001,06/28/1996,94.48356301,5.643506969
2000047,DISCBOND,5001,07/31/1996,94.30087392,5.867972893
2000047,DISCBOND,5001,08/30/1996,94.35694015,5.824493712
2000047,DISCBOND,5001,09/30/1996,94.49308474,5.664353155
2000047,DISCBOND,5001,10/31/1996,94.70736575,5.437840896
2000047,DISCBOND,5001,11/29/1996,94.78750784,5.367962912
2000047,DISCBOND,5001,12/31/1996,94.68986707,5.456319185
2000047,DISCBOND,5001,01/31/1997,94.67486742,5.487194911
2000047,DISCBOND,5001,02/28/1997,94.58232669,5.585257212
2000047,DISCBOND,5001,03/31/1997,94.26010129,5.911218993
2000047,DISCBOND,5001,04/30/1997,94.36024284,5.805035795
2000047,DISCBOND,5001,05/30/1997,94.39330963,5.785850695
2000047,DISCBOND,5001,06/30/1997,94.54648165,5.607860309
2000047,DISCBOND,5001,07/31/1997,94.64693771,5.501666269
2000047,DISCBOND,5001,08/29/1997,94.44182031,5.687455764
2000047,DISCBOND,5001,09/30/1997,94.58875093,5.5631629
2000047,DISCBOND,5001,10/31/1997,94.85267438,5.299047585
2000047,DISCBOND,5001,11/28/1997,94.66806443,5.449486942
2000047,DISCBOND,5001,12/31/1997,94.73283902,5.410947697
2000047,DISCBOND,5001,01/30/1998,94.98120521,5.163261542
2000047,DISCBOND,5001,02/27/1998,94.82294434,5.330482003
2000047,DISCBOND,5001,03/31/1998,94.82398497,5.314780275
2000047,DISCBOND,5001,04/30/1998,94.80986604,5.329670999
2000047,DISCBOND,5001,05/29/1998,94.80470672,5.349770041
2000047,DISCBOND,5001,06/30/1998,94.80284441,5.337077286
2000047,DISCBOND,5001,07/31/1998,94.73801059,5.420339219
2000047,DISCBOND,5001,08/31/1998,95.09931387,5.024843134
2000047,DISCBOND,5001,09/30/1998,95.53413577,4.568655971
2000047,DISCBOND,5001,10/30/1998,95.7245502,4.381543173
2000047,DISCBOND,5001,11/30/1998,95.47398111,4.631642476
2000047,DISCBOND,5001,12/31/1998,95.65939619,4.437625977
2000047,DISCBOND,5001,01/29/1999,95.61862763,4.455837963
2000047,DISCBOND,5001,02/26/1999,95.2266627,4.851148785
2000047,DISCBOND,5001,03/31/1999,95.42949718,4.665464074
2000047,DISCBOND,5001,04/30/1999,95.40949879,4.712114561
2000047,DISCBOND,5001,05/28/1999,95.12811081,4.940425103
2000047,DISCBOND,5001,06/30/1999,94.93998641,5.178334506
2000047,DISCBOND,5001,07/30/1999,94.82538498,5.284348513
2000047,DISCBOND,5001,08/31/1999,94.67988636,5.45192351
2000047,DISCBOND,5001,09/30/1999,94.76938156,5.37238082
2000047,DISCBOND,5001,10/29/1999,94.58702631,5.519619387
2000047,DISCBOND,5001,11/30/1999,94.38500752,5.763005492
2000047,DISCBOND,5001,12/31/1999,94.29262756,5.892863099
2000047,DISCBOND,5001,01/31/2000,94.0045042,6.165856169
2000047,DISCBOND,5001,02/29/2000,94.08486959,6.09729431
2000047,DISCBOND,5001,03/31/2000,93.91141538,6.299081799
2000047,DISCBOND,5001,04/28/2000,93.72240739,6.447957277
2000047,DISCBOND,5001,05/31/2000,93.92680662,6.265436005
2000047,DISCBOND,5001,06/30/2000,93.82272562,6.393825811
2000047,DISCBOND,5001,07/31/2000,93.835936,6.362229037
2000047,DISCBOND,5001,08/31/2000,94.0569971,6.126923535
2000047,DISCBOND,5001,09/29/2000,94.01241603,6.191295425
2000047,DISCBOND,5001,10/31/2000,93.98397647,6.204588133
2000047,DISCBOND,5001,11/30/2000,94.33576493,5.830980074
2000047,DISCBOND,5001,12/29/2000,94.68815981,5.428377659
2000047,DISCBOND,5001,01/31/2001,95.45521902,4.651295927
2000047,DISCBOND,5001,02/28/2001,95.68083303,4.415218942
2000047,DISCBOND,5001,03/30/2001,95.95301335,4.153916938
2000047,DISCBOND,5001,04/30/2001,96.04737488,4.032862789
2000047,DISCBOND,5001,05/31/2001,96.28138264,3.789521261
2000047,DISCBOND,5001,06/29/2001,96.20686899,3.877566405
2000047,DISCBOND,5001,07/31/2001,96.60363965,3.455376794
2000047,DISCBOND,5001,08/31/2001,96.73480554,3.328811691
2000047,DISCBOND,5001,09/28/2001,97.50278095,2.515146954
2000047,DISCBOND,5001,10/31/2001,98.06347895,1.955517262
2000047,DISCBOND,5001,11/30/2001,97.97559227,2.050798402
2000047,DISCBOND,5001,12/31/2001,97.96900637,2.051901887
2000047,DISCBOND,5001,01/31/2002,97.74949791,2.27621236
2000047,DISCBOND,5001,02/28/2002,97.82851977,2.195403824
2000047,DISCBOND,5001,03/28/2002,97.32499645,2.689328795
2000047,DISCBOND,5001,04/30/2002,97.77645665,2.24863675
2000047,DISCBOND,5001,05/31/2002,97.76285844,2.268761046
2000047,DISCBOND,5001,06/28/2002,98.0671706,1.941116525
2000047,DISCBOND,5001,07/31/2002,98.29160126,1.723160234
2000047,DISCBOND,5001,08/30/2002,98.27267662,1.747202593
2000047,DISCBOND,5001,09/30/2002,98.58046598,1.429705776
2000047,DISCBOND,5001,10/31/2002,98.6723745,1.336517232
2000047,DISCBOND,5001,11/29/2002,98.50900223,1.506351938
2000047,DISCBOND,5001,12/31/2002,98.7986795,1.208594667
2000047,DISCBOND,5001,01/31/2003,98.72796964,1.283706996
2000047,DISCBOND,5001,02/28/2003,98.77826688,1.232634764
2000047,DISCBOND,5001,03/31/2003,98.85885057,1.144574709
2000047,DISCBOND,5001,04/30/2003,98.85317482,1.150300455
2000047,DISCBOND,5001,05/30/2003,98.84564984,1.164254294
2000047,DISCBOND,5001,06/30/2003,98.96324274,1.039321597
2000047,DISCBOND,5001,07/31/2003,98.78205164,1.22542613
2000047,DISCBOND,5001,08/29/2003,98.71486476,1.282919976
2000047,DISCBOND,5001,09/30/2003,98.94811896,1.054563224
2000047,DISCBOND,5001,10/31/2003,98.77411617,1.23684845
2000047,DISCBOND,5001,11/28/2003,98.56345798,1.435164294
2000047,DISCBOND,5001,12/31/2003,98.77680793,1.227372004
2000047,DISCBOND,5001,01/30/2004,98.77522825,1.225618167
2000047,DISCBOND,5001,02/27/2004,98.85577577,1.144549335
2000047,DISCBOND,5001,03/31/2004,98.86093864,1.145598355
2000047,DISCBOND,5001,04/30/2004,98.41117018,1.605987068
2000047,DISCBOND,5001,05/28/2004,98.1969121,1.804708375
2000047,DISCBOND,5001,06/30/2004,98.00802573,2.012081551
2000047,DISCBOND,5001,07/30/2004,97.97058841,2.055919816
2000047,DISCBOND,5001,08/31/2004,98.07490896,1.943862212
2000047,DISCBOND,5001,09/30/2004,97.86515741,2.157959957
2000047,DISCBOND,5001,10/29/2004,97.80673159,2.205592669
2000047,DISCBOND,5001,11/30/2004,97.41041776,2.623702258
2000047,DISCBOND,5001,12/31/2004,97.29581671,2.748950634
2000047,DISCBOND,5001,01/31/2005,97.10615322,2.936544279
2000047,DISCBOND,5001,02/28/2005,96.80373496,3.248460818
2000047,DISCBOND,5001,03/31/2005,96.64610264,3.411430567
2000047,DISCBOND,5001,04/29/2005,96.6950359,3.370045139
2000047,DISCBOND,5001,05/31/2005,96.68572227,3.370444413
2000047,DISCBOND,5001,06/30/2005,96.56999227,3.490213202
2000047,DISCBOND,5001,07/29/2005,96.20331641,3.84954209
2000047,DISCBOND,5001,08/31/2005,96.34612732,3.722298586
2000047,DISCBOND,5001,09/30/2005,96.03043959,4.061624494
2000047,DISCBOND,5001,10/31/2005,95.781566,4.309994122
2000047,DISCBOND,5001,11/30/2005,95.70136969,4.393757533
2000047,DISCBOND,5001,12/30/2005,95.71768747,4.388732371
2000047,DISCBOND,5001,01/31/2006,95.5571683,4.54454967
2000047,DISCBOND,5001,02/28/2006,95.42905094,4.678713672
2000047,DISCBOND,5001,03/31/2006,95.31671929,4.80967262
2000047,DISCBOND,5001,04/28/2006,95.23620139,4.85440549
2000047,DISCBOND,5001,05/31/2006,95.09020603,5.034420777
2000047,DISCBOND,5001,06/30/2006,94.9409218,5.205799061
2000047,DISCBOND,5001,07/31/2006,95.081989,5.043062451
2000047,DISCBOND,5001,08/31/2006,95.19248518,4.926918452
2000047,DISCBOND,5001,09/29/2006,95.26339475,4.865786593
2000047,DISCBOND,5001,10/31/2006,95.2625158,4.853378116
2000047,DISCBOND,5001,11/30/2006,95.3085838,4.805030799
2000047,DISCBOND,5001,12/29/2006,95.15673061,4.937431364
2000047,DISCBOND,5001,01/31/2007,95.13726596,4.984943238
2000047,DISCBOND,5001,02/28/2007,95.2688531,4.833483567
2000047,DISCBOND,5001,03/30/2007,95.27158637,4.817459861
2000047,DISCBOND,5001,04/30/2007,95.23094858,4.873169657
2000047,DISCBOND,5001,05/31/2007,95.15700954,4.96419266
2000047,DISCBOND,5001,06/29/2007,95.15728047,4.936856673
2000047,DISCBOND,5001,07/31/2007,95.3796478,4.717571833
2000047,DISCBOND,5001,08/31/2007,95.74353209,4.361660966
2000047,DISCBOND,5001,09/28/2007,96.01255208,4.035952954
2000047,DISCBOND,5001,10/31/2007,96.04338145,4.025990634
2000047,DISCBOND,5001,11/30/2007,96.92802164,3.128724773
2000047,DISCBOND,5001,12/31/2007,96.77307108,3.271180114
2000047,DISCBOND,5001,01/31/2008,97.94302683,2.078423527
2000047,DISCBOND,5001,02/29/2008,98.33136253,1.687338976
2000047,DISCBOND,5001,03/31/2008,98.54937912,1.461245258
2000047,DISCBOND,5001,04/30/2008,98.10777108,1.910360661
2000047,DISCBOND,5001,05/30/2008,97.76957016,2.261877116
2000047,DISCBOND,5001,06/30/2008,97.66141512,2.366363717
2000047,DISCBOND,5001,07/31/2008,97.76953365,2.255717437
2000047,DISCBOND,5001,08/29/2008,97.85840684,2.153060432
2000047,DISCBOND,5001,09/30/2008,98.20952276,1.806700224
2000047,DISCBOND,5001,10/31/2008,98.58325243,1.430799312
2000047,DISCBOND,5001,11/28/2008,99.14845456,0.850531358
2000047,DISCBOND,5001,12/31/2008,99.59065974,0.410180346
2000047,DISCBOND,5001,01/30/2009,99.43422859,0.568936717
2000047,DISCBOND,5001,02/27/2009,99.22741417,0.777716499
2000047,DISCBOND,5001,03/31/2009,99.38995482,0.61191356
2000047,DISCBOND,5001,04/30/2009,99.4936292,0.507657202
2000047,DISCBOND,5001,05/29/2009,99.5046316,0.49796372
2000047,DISCBOND,5001,06/30/2009,99.45019288,0.551324121
2000047,DISCBOND,5001,07/31/2009,99.52734538,0.475076767
2000047,DISCBOND,5001,08/31/2009,99.58352917,0.417340481
2000047,DISCBOND,5001,09/30/2009,99.58313917,0.417732114
2000047,DISCBOND,5001,10/30/2009,99.59730451,0.404617051
2000047,DISCBOND,5001,11/30/2009,99.71707832,0.283322665
2000047,DISCBOND,5001,12/31/2009,99.49869749,0.502563249
2000047,DISCBOND,5001,01/29/2010,99.68833182,0.310453762
2000047,DISCBOND,5001,02/26/2010,99.63403595,0.364637328
2000047,DISCBOND,5001,03/31/2010,99.54335325,0.457692571
2000047,DISCBOND,5001,04/30/2010,99.58650855,0.415487026
2000047,DISCBOND,5001,05/28/2010,99.63235783,0.365317024
2000047,DISCBOND,5001,06/30/2010,99.6932987,0.307172597
2000047,DISCBOND,5001,07/30/2010,99.72189248,0.279260065
2000047,DISCBOND,5001,08/31/2010,99.75214408,0.248163593
2000047,DISCBOND,5001,09/30/2010,99.70075186,0.299696783
2000047,DISCBOND,5001,10/29/2010,99.73196919,0.26692804
2000047,DISCBOND,5001,11/30/2010,99.68325642,0.317246272
2000047,DISCBOND,5001,12/31/2010,99.64989279,0.351685058
2000047,DISCBOND,5001,01/31/2011,99.68917466,0.311309401
2000047,DISCBOND,5001,02/28/2011,99.68714936,0.312484925
2000047,DISCBOND,5001,03/31/2011,99.70144617,0.299000392
2000047,DISCBOND,5001,04/29/2011,99.77494994,0.224075866
2000047,DISCBOND,5001,05/31/2011,99.81445877,0.185206165
2000047,DISCBOND,5001,06/30/2011,99.81199759,0.188179359
2000047,DISCBOND,5001,07/29/2011,99.76889499,0.229486279
2000047,DISCBOND,5001,08/31/2011,99.85737535,0.142336496
2000047,DISCBOND,5001,09/30/2011,99.82255895,0.178086585
2000047,DISCBOND,5001,10/31/2011,99.83985259,0.15983788
2000047,DISCBOND,5001,11/30/2011,99.82413852,0.175535386
2000047,DISCBOND,5001,12/30/2011,99.83428276,0.164950864
2000047,DISCBOND,5001,01/31/2012,99.84738576,0.15231352
2000047,DISCBOND,5001,02/29/2012,99.79527495,0.204934894
2000047,DISCBOND,5001,03/30/2012,99.8297709,0.17131285
2000047,DISCBOND,5001,04/30/2012,99.81783647,0.182329651
2000047,DISCBOND,5001,05/31/2012,99.81937111,0.180792223
2000047,DISCBOND,5001,06/29/2012,99.79222488,0.20856269
2000047,DISCBOND,5001,07/31/2012,99.83158686,0.168555119
2000047,DISCBOND,5001,08/31/2012,99.80327081,0.197463964
2000047,DISCBOND,5001,09/28/2012,99.80004442,0.19906499
2000047,DISCBOND,5001,10/31/2012,99.78153444,0.21870454
2000047,DISCBOND,5001,11/30/2012,99.79022472,0.210572533
2000047,DISCBOND,5001,12/31/2012,99.80379524,0.196397497
2000047,DISCBOND,5001,01/31/2013,99.85756273,0.142538804
2000047,DISCBOND,5001,02/28/2013,99.83981964,0.160308788
2000047,DISCBOND,5001,03/28/2013,99.86787659,0.131132966
2000047,DISCBOND,5001,04/30/2013,99.89370883,0.1063477
2000047,DISCBOND,5001,05/31/2013,99.86635485,0.134101944
2000047,DISCBOND,5001,06/28/2013,99.84387947,0.155391072
2000047,DISCBOND,5001,07/31/2013,99.84709326,0.153023761
2000047,DISCBOND,5001,08/30/2013,99.84062378,0.159941568
2000047,DISCBOND,5001,09/30/2013,99.87983169,0.120240566
2000047,DISCBOND,5001,10/31/2013,99.87036884,0.129715255
2000047,DISCBOND,5001,11/29/2013,99.83528494,0.165303759
2000047,DISCBOND,5001,12/31/2013,99.83160365,0.168538292
2000047,DISCBOND,5001,01/31/2014,99.90496177,0.095344643
2000047,DISCBOND,5001,02/28/2014,99.88222857,0.118164578
2000047,DISCBOND,5001,03/31/2014,99.87410453,0.125974788
2000047,DISCBOND,5001,04/30/2014,99.89861048,0.101440954
2000047,DISCBOND,5001,05/30/2014,99.90233605,0.097980112
2000047,DISCBOND,5001,06/30/2014,99.88250674,0.117562335
2000047,DISCBOND,5001,07/31/2014,99.85633321,0.143770089
2000047,DISCBOND,5001,08/29/2014,99.88482158,0.114616765
2000047,DISCBOND,5001,09/30/2014,99.86583844,0.134251636
2000047,DISCBOND,5001,10/31/2014,99.86865053,0.131796908
2000047,DISCBOND,5001,11/28/2014,99.82845914,0.17075253
2000047,DISCBOND,5001,12/31/2014,99.73998063,0.260358004
2000047,DISCBOND,5001,01/30/2015,99.83876331,0.161810141
2000047,DISCBOND,5001,02/27/2015,99.76500921,0.233985218
2000047,DISCBOND,5001,03/31/2015,99.74075014,0.258877248
2000047,DISCBOND,5001,04/30/2015,99.77195626,0.228304157
2000047,DISCBOND,5001,05/29/2015,99.73195485,0.266216942
2000047,DISCBOND,5001,06/30/2015,99.65602567,0.34362585
