"Date","y0.25","y0.5","y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15"
19710129,4.15,4.19,4.1806,4.7707,5.2395,5.5903,5.8492,6.0417,6.1874,NA,NA,NA,NA,NA,NA,NA,NA
19710226,3.4,3.56,3.6526,4.3001,4.8217,5.2101,5.4941,5.7034,5.8608,NA,NA,NA,NA,NA,NA,NA,NA
19710331,3.64,3.74,3.7679,4.2231,4.584,4.8727,5.1056,5.2951,5.4508,NA,NA,NA,NA,NA,NA,NA,NA
19710430,3.93,4.21,4.7168,5.3321,5.6775,5.8861,6.0211,6.1139,6.1811,NA,NA,NA,NA,NA,NA,NA,NA
19710528,4.34,4.56,4.9819,5.4942,5.8152,6.0254,6.169,6.2711,6.3464,NA,NA,NA,NA,NA,NA,NA,NA
19710630,5.22,5.42,6.0356,6.4732,6.6361,6.7183,6.7676,6.8005,6.824,NA,NA,NA,NA,NA,NA,NA,NA
19710730,5.31,5.7,6.0709,6.489,6.6844,6.7906,6.8556,6.8992,6.9303,NA,NA,NA,NA,NA,NA,NA,NA
19710831,4.44,4.76,5.1498,5.5307,5.7565,5.8982,5.9922,6.0578,6.1057,6.1419,6.1701,6.1928,NA,NA,NA,NA,NA
19710930,4.6,4.92,5.1603,5.5107,5.7152,5.8422,5.9257,5.9838,6.026,6.0579,6.0828,6.1028,NA,NA,NA,NA,NA
19711029,4.31,4.44,4.5242,4.9833,5.3157,5.5276,5.6652,5.7593,5.827,5.8779,5.9174,5.9491,NA,NA,NA,NA,NA
19711130,4.34,4.43,4.6539,5.0616,5.3648,5.5808,5.7347,5.8464,5.9295,5.9931,6.043,6.0831,6.1159,6.1433,6.1665,6.1864,6.2037
19711231,3.68,4.03,4.3542,4.7912,5.1087,5.3434,5.52,5.6554,5.761,5.8448,5.9123,5.9677,6.0136,6.0523,6.0852,6.1136,6.1382
19720131,3.35,3.73,4.243,4.9197,5.3311,5.5942,5.771,5.8953,5.9864,6.0556,6.1097,6.1531,6.1886,6.2183,6.2433,6.2648,6.2835
19720229,3.46,3.78,4.2036,4.8476,5.2582,5.5306,5.7185,5.8531,5.9528,6.0291,6.089,6.1372,6.1767,6.2097,6.2376,6.2615,6.2823
19720330,3.83,4.39,5.0208,5.5715,5.8148,5.9438,6.0221,6.0744,6.1118,6.1399,6.1617,6.1792,6.1935,6.2054,6.2154,6.2241,6.2315
19720428,3.63,4.04,4.5459,5.1766,5.5261,5.7355,5.8703,5.9626,6.0294,6.0796,6.1187,6.1501,6.1757,6.1971,6.2151,6.2306,6.2441
19720531,3.81,4.17,4.569,5.0607,5.387,5.6106,5.7687,5.884,5.9706,6.0373,6.09,6.1326,6.1675,6.1967,6.2215,6.2427,6.2611
19720630,4.06,4.57,5.0769,5.5089,5.7368,5.8691,5.9528,6.0096,6.0505,6.0812,6.1051,6.1242,6.1398,6.1529,6.1639,6.1733,6.1815
19720731,3.8,4.32,4.7773,5.3989,5.6903,5.8488,5.9459,6.0111,6.0577,6.0926,6.1198,6.1415,6.1593,6.1742,6.1867,6.1975,6.2068
19720831,4.55,4.97,5.3263,5.7237,5.9478,6.0836,6.1717,6.2323,6.2761,6.3092,6.335,6.3556,6.3725,6.3865,6.3984,6.4086,6.4175
19720929,4.55,5.16,5.4438,5.8195,6.0145,6.1267,6.1972,6.245,6.2793,6.3051,6.3251,6.3412,6.3543,6.3653,6.3745,6.3825,6.3893
19721031,4.76,5.11,5.4437,5.8419,6.02,6.1148,6.1725,6.2111,6.2387,6.2594,6.2755,6.2884,6.2989,6.3077,6.3151,6.3215,6.327
19721130,4.88,5.17,5.3223,5.6965,5.8919,6.0046,6.0756,6.1237,6.1583,6.1843,6.2045,6.2207,6.2339,6.245,6.2543,6.2623,6.2692
19721229,5.14,5.39,5.657,5.9204,6.0547,6.1311,6.1788,6.2111,6.2343,6.2517,6.2652,6.276,6.2849,6.2923,6.2985,6.3038,6.3085
19730131,5.68,5.84,6.1379,6.279,6.3292,6.3521,6.365,6.3734,6.3794,6.3838,6.3873,6.39,6.3923,6.3942,6.3957,6.3971,6.3983
19730228,5.85,6.12,6.4345,6.597,6.6369,6.629,6.6054,6.5789,6.5543,6.5331,6.5152,6.5001,6.4875,6.4768,6.4677,6.4598,6.453
19730330,6.4,6.77,6.9905,6.8679,6.7675,6.7043,6.6639,6.6365,6.6169,6.6022,6.5907,6.5815,6.574,6.5678,6.5625,6.5579,6.554
19730430,6.23,6.54,6.7314,6.7019,6.6603,6.6351,6.6194,6.6088,6.6013,6.5957,6.5913,6.5878,6.5849,6.5825,6.5805,6.5788,6.5773
19730531,6.92,6.99,7.0342,6.82,6.7415,6.7023,6.6787,6.663,6.6518,6.6434,6.6368,6.6316,6.6273,6.6238,6.6207,6.6181,6.6159
19730629,7.52,7.64,7.5887,7.0981,6.9194,6.83,6.7763,6.7405,6.715,6.6958,6.6809,6.669,6.6593,6.6511,6.6442,6.6383,6.6332
19730731,8.32,8.4,8.6946,8.0664,7.7588,7.6,7.5045,7.4408,7.3953,7.3612,7.3347,7.3134,7.2961,7.2816,7.2694,7.2589,7.2498
19730831,8.66,8.66,8.2944,7.6208,7.2854,7.12,7.0397,7.0018,6.9848,6.978,6.9761,6.9764,6.9776,6.9792,6.9808,6.9823,6.9836
19730928,6.98,7.51,7.2711,6.8676,6.67,6.5901,6.5756,6.5957,6.6325,6.6758,6.7202,6.7629,6.8023,6.8382,6.8705,6.8994,6.9252
19731031,7.36,7.37,7.0027,6.751,6.6859,6.6631,6.652,6.6451,6.6403,6.6367,6.634,6.6317,6.6299,6.6284,6.6271,6.626,6.6251
19731130,7.3,7.72,7.1822,6.8125,6.6891,6.6275,6.5905,6.5658,6.5482,6.5349,6.5247,6.5164,6.5097,6.5041,6.4994,6.4953,6.4918
19731231,7.46,7.43,7.2024,6.7885,6.6782,6.6632,6.6747,6.6911,6.7062,6.7189,6.7292,6.7377,6.7447,6.7505,6.7555,6.7597,6.7634
19740131,7.48,7.21,6.9926,6.7347,6.7191,6.7577,6.8001,6.8354,6.863,6.8846,6.9017,6.9154,6.9267,6.9361,6.9441,6.9509,6.9568
19740228,7.46,7.34,6.9881,6.815,6.8253,6.8424,6.8541,6.8622,6.8679,6.8722,6.8756,6.8783,6.8805,6.8823,6.8839,6.8852,6.8864
19740329,8.28,8.2,8.1573,7.7276,7.5678,7.4872,7.4387,7.4064,7.3834,7.3661,7.3526,7.3419,7.3331,7.3257,7.3195,7.3142,7.3096
19740430,8.9,8.79,8.7808,8.3138,8.0802,7.9488,7.867,7.8119,7.7723,7.7427,7.7196,7.7011,7.686,7.6734,7.6628,7.6537,7.6457
19740531,8.08,8.29,8.454,8.0729,7.902,7.8108,7.7553,7.7182,7.6917,7.6718,7.6563,7.6439,7.6338,7.6254,7.6182,7.6121,7.6068
19740628,7.34,7.92,8.5459,8.3018,8.1328,8.013,7.9259,7.861,7.8115,7.7729,7.7422,7.7173,7.6967,7.6795,7.6649,7.6524,7.6415
19740731,7.67,8.23,8.6473,8.5251,8.407,8.2929,8.1825,8.0758,7.9726,7.8729,7.7764,7.683,7.5927,7.5052,7.4206,7.3387,7.2594
19740830,8.93,9.42,9.4411,8.7922,8.4988,8.3483,8.2579,8.1975,8.1545,8.1221,8.097,8.0769,8.0605,8.0467,8.0351,8.0252,8.0166
19740930,6.12,7.28,8.0664,7.9713,7.9089,7.8758,7.8559,7.8426,7.8331,7.8259,7.8204,7.816,7.8123,7.8093,7.8068,7.8046,7.8027
19741031,7.8,7.77,7.7573,7.7712,7.7709,7.7577,7.7331,7.6984,7.6545,7.6026,7.5437,7.4785,7.408,7.3327,7.2533,7.1705,7.0848
19741129,7.47,7.56,7.4107,7.4012,7.3913,7.3808,7.37,7.3587,7.3471,7.335,7.3227,7.3101,7.2971,7.2839,7.2705,7.2568,7.2429
19741231,7.06,7.05,7.1447,7.1538,7.1571,7.1587,7.1597,7.1604,7.1608,7.1612,7.1615,7.1617,7.1619,7.162,7.1621,7.1622,7.1623
19750131,5.68,5.86,6.2389,6.67,6.9108,7.0414,7.1207,7.1737,7.2115,7.2399,7.262,7.2796,7.2941,7.3061,7.3163,7.325,7.3326
19750228,5.4,5.6,5.9168,6.2788,6.5945,6.8006,6.9345,7.0259,7.0916,7.1409,7.1793,7.21,7.2352,7.2561,7.2738,7.289,7.3022
19750331,5.53,5.76,6.2417,6.7571,7.0298,7.1766,7.2657,7.3251,7.3676,7.3994,7.4242,7.444,7.4603,7.4738,7.4852,7.495,7.5035
19750430,5.5,5.91,6.7913,7.412,7.6429,7.7587,7.8282,7.8746,7.9077,7.9325,7.9518,7.9672,7.9799,7.9904,7.9993,8.0069,8.0136
19750530,5.2,5.44,6.1062,6.7811,7.1327,7.3271,7.4464,7.5262,7.5833,7.6261,7.6594,7.686,7.7078,7.7259,7.7413,7.7545,7.7659
19750630,5.86,6.12,6.7608,7.1349,7.3454,7.4644,7.5322,7.5713,7.5941,7.6077,7.616,7.6212,7.6247,7.6271,7.6289,7.6303,7.6313
19750731,6.25,6.68,7.1823,7.5714,7.7218,7.7699,7.7762,7.7667,7.7527,7.7384,7.7255,7.7142,7.7046,7.6963,7.6893,7.6831,7.6778
19750829,6.36,6.87,7.3436,7.6802,7.8182,7.8736,7.895,7.9025,7.9044,7.9043,7.9035,7.9025,7.9016,7.9007,7.9,7.8993,7.8987
19750930,6.58,7.02,7.5426,7.9481,8.1054,8.1608,8.1755,8.1748,8.1691,8.1623,8.1559,8.1502,8.1453,8.1412,8.1376,8.1345,8.1318
19751031,5.51,5.71,6.3438,6.9265,7.2485,7.428,7.5381,7.6118,7.6644,7.7039,7.7347,7.7593,7.7794,7.7961,7.8103,7.8225,7.833
19751128,5.54,5.99,6.5853,7.1416,7.4366,7.6067,7.7131,7.7846,7.8356,7.8738,7.9034,7.9271,7.9465,7.9626,7.9762,7.9879,7.9981
19751231,5.2,5.49,6.1325,6.6944,7.026,7.2314,7.3657,7.4584,7.5255,7.5762,7.6156,7.6472,7.673,7.6946,7.7128,7.7284,7.742
19760130,4.73,5,5.5627,6.4029,6.8866,7.1603,7.3291,7.4422,7.5231,7.5838,7.631,7.6687,7.6996,7.7254,7.7471,7.7658,7.782
19760227,5,5.5,6.0952,6.7378,7.0558,7.2287,7.3342,7.4047,7.4551,7.493,7.5224,7.5459,7.5651,7.5812,7.5948,7.6064,7.6165
19760331,4.97,5.36,6.0262,6.6315,6.9556,7.1454,7.266,7.3481,7.4072,7.4516,7.4862,7.5139,7.5366,7.5554,7.5714,7.5851,7.597
19760430,4.91,5.29,5.9891,6.582,6.9104,7.1071,7.2337,7.3205,7.3831,7.4303,7.4671,7.4965,7.5206,7.5407,7.5576,7.5722,7.5848
19760528,5.49,5.91,6.6995,7.2011,7.4238,7.5365,7.6016,7.6436,7.6729,7.6947,7.7116,7.7251,7.7361,7.7453,7.753,7.7597,7.7654
19760630,5.37,5.76,6.3932,6.883,7.1583,7.3247,7.4324,7.5065,7.5601,7.6005,7.6319,7.6571,7.6778,7.6949,7.7095,7.7219,7.7327
19760730,5.17,5.49,6.1161,6.669,7.0008,7.211,7.3513,7.4495,7.5213,7.5758,7.6183,7.6524,7.6803,7.7036,7.7233,7.7402,7.7548
19760831,5.09,5.35,5.9275,6.4427,6.7808,7.0103,7.1714,7.2882,7.3756,7.4428,7.4958,7.5385,7.5735,7.6028,7.6276,7.6489,7.6674
19760930,5.06,5.3,5.8056,6.251,6.576,6.8173,6.9995,7.1395,7.249,7.336,7.4063,7.464,7.5119,7.5522,7.5866,7.6161,7.6418
19761029,4.89,5.06,5.5427,5.9922,6.3309,6.5896,6.7897,6.9468,7.0717,7.1725,7.2548,7.3229,7.3798,7.4281,7.4693,7.5049,7.5359
19761130,4.42,4.57,5.018,5.3661,5.6718,5.9409,6.1783,6.3883,6.5746,6.7402,6.8879,7.0199,7.1381,7.2444,7.3401,7.4265,7.5048
19761231,4.34,4.5,4.9313,5.3607,5.7077,5.9797,6.1907,6.3548,6.4833,6.5853,6.6674,6.7344,6.7898,6.8364,6.8759,6.9099,6.9394
19770131,4.72,5.02,5.6554,6.1686,6.501,6.7242,6.8797,6.9917,7.0751,7.1391,7.1894,7.2299,7.2631,7.2908,7.3143,7.3345,7.3519
19770228,4.7,4.95,5.5305,6.094,6.468,6.7241,6.9052,7.0372,7.1362,7.2126,7.2729,7.3216,7.3616,7.395,7.4233,7.4475,7.4686
19770331,4.54,4.78,5.4275,5.9937,6.3923,6.6731,6.874,7.0209,7.1311,7.2159,7.2827,7.3364,7.3806,7.4174,7.4486,7.4754,7.4986
19770429,4.69,4.92,5.507,6.0494,6.4248,6.6909,6.8844,7.0285,7.1385,7.2242,7.2925,7.3478,7.3935,7.4317,7.4642,7.4921,7.5162
19770531,5.03,5.23,5.7504,6.1237,6.4143,6.6429,6.8245,6.9704,7.0887,7.1858,7.2662,7.3335,7.3903,7.4388,7.4805,7.5167,7.5483
19770630,4.98,5.19,5.6265,5.9819,6.2625,6.4859,6.6655,6.8112,6.9305,7.029,7.1112,7.1804,7.2391,7.2894,7.3328,7.3705,7.4035
19770729,5.4,5.7,6.0889,6.4129,6.65,6.8265,6.96,7.0629,7.1434,7.2075,7.2593,7.3018,7.3372,7.367,7.3923,7.4142,7.4332
19770831,5.56,5.86,6.2191,6.4595,6.6425,6.7834,6.8934,6.9802,7.0497,7.1061,7.1523,7.1906,7.2228,7.25,7.2734,7.2936,7.3112
19770930,5.89,6.19,6.5127,6.6948,6.8352,6.9446,7.0308,7.0995,7.155,7.2002,7.2374,7.2685,7.2947,7.3169,7.336,7.3525,7.367
19771031,6.18,6.51,6.8358,7.0398,7.1659,7.2475,7.3029,7.3421,7.3708,7.3928,7.4099,7.4237,7.435,7.4444,7.4523,7.4592,7.4651
19771130,6.04,6.37,6.7586,6.9434,7.0731,7.1662,7.2345,7.2858,7.3252,7.356,7.3806,7.4007,7.4172,7.4311,7.4428,7.453,7.4617
19771230,6.13,6.44,6.8873,7.1044,7.2616,7.3776,7.4647,7.5314,7.5833,7.6244,7.6575,7.6847,7.7072,7.7261,7.7422,7.7561,7.7681
19780131,6.42,6.69,7.1202,7.316,7.4573,7.5611,7.6389,7.6983,7.7444,7.781,7.8104,7.8344,7.8544,7.8711,7.8854,7.8977,7.9083
19780228,6.42,6.71,7.1602,7.4052,7.5633,7.6692,7.7428,7.7958,7.8352,7.8655,7.8892,7.9084,7.9241,7.9372,7.9482,7.9578,7.966
19780331,6.47,6.74,7.2575,7.5263,7.6774,7.7688,7.828,7.8687,7.8982,7.9203,7.9376,7.9515,7.9628,7.9723,7.9803,7.9871,7.993
19780428,6.35,6.86,7.4114,7.6945,7.8207,7.8878,7.9287,7.9559,7.9754,7.9901,8.0015,8.0106,8.018,8.0242,8.0295,8.034,8.0379
19780531,6.65,7.16,7.7821,7.9794,8.0492,8.0842,8.1052,8.1192,8.1292,8.1367,8.1425,8.1472,8.151,8.1542,8.1569,8.1592,8.1612
19780630,7.01,7.41,8.1773,8.3074,8.3408,8.3557,8.3643,8.3701,8.3742,8.3773,8.3797,8.3816,8.3832,8.3845,8.3856,8.3865,8.3874
19780731,6.76,7.31,8.1543,8.2574,8.2808,8.2918,8.2984,8.3028,8.3059,8.3082,8.3101,8.3115,8.3127,8.3137,8.3146,8.3153,8.3159
19780831,7.54,7.68,8.2227,8.2396,8.2225,8.2094,8.2008,8.1949,8.1907,8.1876,8.1851,8.1832,8.1816,8.1802,8.1791,8.1781,8.1773
19780929,7.98,8.31,8.62,8.4319,8.3565,8.3186,8.2958,8.2806,8.2697,8.2616,8.2553,8.2502,8.2461,8.2426,8.2397,8.2372,8.235
19781031,8.75,9.23,9.4729,9.177,8.9868,8.8828,8.8198,8.7776,8.7476,8.725,8.7074,8.6934,8.6819,8.6723,8.6642,8.6573,8.6513
19781130,9.01,9.26,9.7248,9.2456,8.9594,8.8003,8.7032,8.6383,8.5918,8.557,8.53,8.5083,8.4906,8.4758,8.4633,8.4526,8.4433
19781229,9.26,9.48,10.2781,9.7661,9.4085,9.1959,9.063,8.9736,8.9096,8.8616,8.8243,8.7944,8.77,8.7496,8.7324,8.7176,8.7048
19790131,9.29,9.35,9.8233,9.3233,9.0262,8.8637,8.7648,8.6988,8.6517,8.6163,8.5888,8.5668,8.5488,8.5338,8.5211,8.5102,8.5008
19790228,9.45,9.49,9.921,9.4846,9.2288,9.0884,9.003,8.9459,8.9052,8.8746,8.8508,8.8318,8.8162,8.8033,8.7923,8.7829,8.7747
19790330,9.44,9.47,9.6876,9.3672,9.157,9.03,8.9496,8.8952,8.8563,8.827,8.8043,8.786,8.7712,8.7587,8.7482,8.7392,8.7314
19790430,9.56,9.57,9.8196,9.5032,9.2999,9.1803,9.1056,9.0553,9.0194,8.9924,8.9714,8.9546,8.9409,8.9294,8.9197,8.9114,8.9042
19790531,9.57,9.46,9.5538,9.171,8.9869,8.8901,8.8316,8.7925,8.7647,8.7438,8.7275,8.7145,8.7038,8.695,8.6875,8.681,8.6755
19790629,8.95,8.95,8.9277,8.6752,8.5898,8.5471,8.5215,8.5044,8.4923,8.4831,8.476,8.4703,8.4656,8.4618,8.4585,8.4557,8.4532
19790731,9.18,9.28,9.3854,9.003,8.8663,8.7979,8.7569,8.7295,8.71,8.6953,8.6839,8.6748,8.6673,8.6611,8.6558,8.6513,8.6474
19790831,9.81,9.8,10.0474,9.4881,9.2422,9.1158,9.0398,8.9891,8.9529,8.9258,8.9047,8.8878,8.874,8.8625,8.8527,8.8444,8.8371
19790928,10.12,10.12,10.5186,9.796,9.4998,9.35,9.2601,9.2001,9.1573,9.1251,9.1001,9.0801,9.0638,9.0502,9.0386,9.0287,9.0202
19791031,12.12,12.11,12.3675,11.6522,11.1973,10.8982,10.6947,10.551,10.446,10.3668,10.3052,10.2561,10.2161,10.1828,10.1547,10.1307,10.1099
19791130,11.49,11.47,11.2762,10.6389,10.2874,10.0982,10.0006,9.954,9.9354,9.9316,9.9354,9.9427,9.9513,9.9601,9.9686,9.9764,9.9836
19791231,12.04,11.82,11.4596,10.7371,10.3205,10.0904,9.9727,9.9215,9.9088,9.9175,9.9374,9.9624,9.9891,10.0154,10.0405,10.0637,10.085
19800131,12,11.87,11.7677,11.1889,10.8612,10.6926,10.6231,10.6138,10.6396,10.6847,10.7392,10.7968,10.8541,10.909,10.9605,11.0081,11.0518
19800229,14.01,13.99,14.5097,13.9358,13.2341,12.7313,12.4214,12.2407,12.1362,12.0743,12.0357,12.0101,11.9918,11.9778,11.9667,11.9574,11.9496
19800331,14.24,14.71,15.1069,13.978,13.0822,12.47,12.0978,11.9013,11.8224,11.817,11.8542,11.9137,11.9829,12.0543,12.1237,12.1889,12.2491
19800430,10.39,10.41,10.6552,10.2123,10.0818,10.0927,10.1612,10.2473,10.3332,10.4118,10.4809,10.5406,10.592,10.6361,10.6741,10.7071,10.7359
19800530,7.75,8.02,8.7056,8.9651,9.1042,9.2493,9.4126,9.581,9.7418,9.8879,10.0167,10.1284,10.2247,10.3077,10.3793,10.4415,10.4957
19800630,7.88,7.89,8.5252,8.8705,9.096,9.2447,9.3483,9.4299,9.506,9.5879,9.6829,9.7956,9.9281,10.081,10.2539,10.4455,10.6541
19800731,8.62,8.68,9.076,9.5049,9.7395,9.8704,9.9544,10.0257,10.1031,10.1962,10.3082,10.4389,10.5861,10.7465,10.9167,11.0934,11.2735
19800829,9.96,10.26,11.0678,11.2505,11.2956,11.2632,11.1947,11.1182,11.0516,11.0058,10.9866,10.9962,11.0346,11.1001,11.1902,11.3018,11.4317
19800930,11.44,11.46,11.8352,11.7668,11.6226,11.492,11.4055,11.3667,11.3682,11.3998,11.4514,11.5151,11.5847,11.6561,11.7262,11.7935,11.857
19801031,12.71,12.78,12.965,12.5516,12.3444,12.2345,12.1681,12.1238,12.0921,12.0684,12.0499,12.0351,12.0231,12.013,12.0045,11.9972,11.9908
19801128,14.48,14.28,14.0755,13.262,12.8453,12.5853,12.4114,12.2898,12.2014,12.1346,12.0825,12.0408,12.0067,11.9783,11.9542,11.9336,11.9157
19801231,14.3,13.76,13.0568,12.2879,12.1179,12.0498,11.9982,11.9538,11.9165,11.8861,11.8615,11.8414,11.8248,11.8109,11.7992,11.7891,11.7803
19810130,14.59,13.63,13.5379,12.624,12.3514,12.2331,12.1661,12.1221,12.0909,12.0674,12.0492,12.0346,12.0227,12.0128,12.0044,11.9971,11.9909
19810227,14.22,13.89,13.6658,13.1795,13.0302,12.9557,12.911,12.8812,12.8599,12.8439,12.8315,12.8216,12.8134,12.8067,12.8009,12.796,12.7917
19810331,12.46,12.03,12.5838,12.7252,12.7735,12.7977,12.8121,12.8218,12.8287,12.8339,12.8379,12.8411,12.8438,12.846,12.8478,12.8494,12.8508
19810430,14.86,14.21,14.3715,14.0235,13.847,13.7158,13.6137,13.5354,13.4754,13.429,13.3924,13.363,13.3388,13.3187,13.3016,13.287,13.2743
19810529,15.1,14.02,14.4828,13.8939,13.5262,13.2614,13.0803,12.9546,12.8638,12.7956,12.7425,12.7,12.6652,12.6362,12.6117,12.5907,12.5725
19810630,14.28,13.88,14.1452,13.853,13.6219,13.4434,13.3192,13.2326,13.17,13.1229,13.0863,13.0569,13.0329,13.0129,12.996,12.9815,12.969
19810731,14.87,14.87,15.4688,14.9866,14.6751,14.4249,14.2177,14.0485,13.9121,13.8023,13.7136,13.641,13.5811,13.5308,13.4881,13.4515,13.4198
19810831,15.52,15.69,16.11,15.6968,15.3142,15.0353,14.8433,14.7106,14.6162,14.5464,14.4929,14.4506,14.4163,14.3878,14.3637,14.3431,14.3252
19810930,14.34,14.79,15.6917,15.7815,15.5746,15.3498,15.1776,15.0611,14.9866,14.94,14.9108,14.8921,14.8798,14.8713,14.8651,14.8604,14.8565
19811030,12.75,12.9,14.0533,14.0358,14.0541,14.0829,14.11,14.1303,14.1427,14.1478,14.1469,14.1413,14.1326,14.1218,14.1097,14.097,14.0843
19811130,10.37,10.7,11.3575,11.8977,12.1464,12.2578,12.3111,12.3448,12.376,12.411,12.4508,12.4943,12.54,12.5863,12.6318,12.6756,12.7172
19811231,11.08,11.98,13.2576,13.445,13.4536,13.4627,13.4752,13.4866,13.4957,13.5028,13.5085,13.513,13.5167,13.5197,13.5223,13.5246,13.5265
19820129,12.52,12.7,13.7221,13.7523,13.7064,13.6667,13.6452,13.6375,13.6375,13.6411,13.6461,13.6513,13.6562,13.6605,13.6644,13.6677,13.6707
19820226,12.44,13.01,13.6109,13.7127,13.6395,13.527,13.4317,13.3713,13.3464,13.3505,13.3758,13.4151,13.4626,13.5141,13.5665,13.6179,13.6672
19820331,13.26,13.15,13.8479,13.8444,13.8088,13.7533,13.6875,13.6182,13.5499,13.4852,13.4255,13.3713,13.3225,13.279,13.2402,13.2057,13.1749
19820430,12.34,12.49,13.3304,13.4278,13.3923,13.3196,13.2452,13.1802,13.1265,13.0829,13.0476,13.0187,12.9948,12.9748,12.9578,12.9432,12.9306
19820528,11.5,11.66,12.7374,13.053,13.1142,13.1156,13.1059,13.096,13.088,13.0817,13.0767,13.0727,13.0694,13.0667,13.0644,13.0624,13.0607
19820630,12.76,13.02,14.0085,14.1275,14.075,13.9778,13.8809,13.7974,13.7289,13.6735,13.6287,13.592,13.5617,13.5363,13.5147,13.4962,13.4801
19820730,10.17,11.15,12.547,12.8435,12.955,13.013,13.048,13.0713,13.088,13.1005,13.1102,13.118,13.1244,13.1297,13.1342,13.138,13.1414
19820831,8.42,9.61,11.1616,11.7785,11.9681,12.0618,12.1179,12.1554,12.1821,12.2021,12.2177,12.2302,12.2404,12.2489,12.2561,12.2623,12.2676
19820930,7.62,8.76,10.3938,11.0633,11.2943,11.4098,11.4792,11.5254,11.5584,11.5832,11.6024,11.6178,11.6304,11.6409,11.6498,11.6574,11.664
19821029,7.9,8.37,9.3025,10.0049,10.2861,10.4273,10.5121,10.5686,10.6089,10.6392,10.6627,10.6816,10.697,10.7098,10.7207,10.73,10.7381
19821130,8.28,8.57,9.2379,9.8271,10.2038,10.4418,10.5917,10.6867,10.7479,10.7881,10.8154,10.8347,10.8488,10.8595,10.868,10.8749,10.8807
19821231,7.92,8,8.8379,9.4221,9.8298,10.1044,10.2811,10.3877,10.4463,10.4744,10.4854,10.4896,10.4947,10.5062,10.5282,10.5632,10.6129
19830131,8.1,8.22,8.913,9.5295,9.9762,10.2935,10.5141,10.664,10.7643,10.8315,10.8784,10.9149,10.9486,10.9852,11.0285,11.0814,11.1456
19830228,7.93,7.96,8.6276,9.2003,9.5975,9.8659,10.0424,10.156,10.229,10.2784,10.3172,10.3548,10.3981,10.4516,10.5183,10.6001,10.6977
19830331,8.64,8.68,9.2239,9.658,9.9705,10.1905,10.3417,10.4431,10.5101,10.5549,10.587,10.6139,10.6413,10.6734,10.7131,10.7627,10.8233
19830429,8.08,8.09,8.729,9.2063,9.5578,9.8115,9.9902,10.1128,10.1945,10.248,10.2831,10.3078,10.3283,10.3496,10.3752,10.4077,10.4492
19830531,8.63,8.72,9.2382,9.7467,10.1059,10.3528,10.5171,10.6224,10.6876,10.7274,10.7533,10.7741,10.7963,10.8247,10.8626,10.9122,10.9748
19830630,8.79,8.88,9.5668,10.0113,10.3275,10.5459,10.6915,10.7845,10.8411,10.874,10.8934,10.9072,10.9214,10.9403,10.9672,11.0043,11.053
19830729,9.22,9.45,10.2044,10.7451,11.0795,11.2911,11.4285,11.5206,11.5844,11.6301,11.6642,11.6903,11.711,11.7279,11.7418,11.7536,11.7638
19830831,9.26,9.53,10.3058,10.8785,11.2107,11.4126,11.5428,11.632,11.6962,11.7446,11.7823,11.8124,11.837,11.8576,11.875,11.8899,11.9028
19830930,8.71,8.88,9.6662,10.2634,10.651,10.9018,11.0648,11.1716,11.2427,11.291,11.3248,11.3491,11.3671,11.381,11.392,11.401,11.4085
19831031,8.51,8.75,9.6085,10.2961,10.7436,11.0369,11.2315,11.363,11.4538,11.5183,11.5655,11.6011,11.6288,11.6509,11.669,11.6842,11.6972
19831130,8.88,9.04,9.7146,10.3289,10.748,11.0143,11.1795,11.2825,11.3483,11.3921,11.4228,11.4453,11.4627,11.4766,11.488,11.4977,11.5059
19831230,8.97,9.14,9.9521,10.5502,10.9368,11.187,11.3501,11.458,11.5309,11.5815,11.6176,11.6444,11.6649,11.681,11.6941,11.705,11.7142
19840131,8.89,8.97,9.7029,10.2756,10.6937,10.9772,11.1634,11.2846,11.3642,11.4176,11.4546,11.4813,11.5013,11.5168,11.5294,11.5398,11.5486
19840229,9.14,9.31,10.0702,10.6734,11.0817,11.3522,11.5295,11.6456,11.7221,11.7734,11.8085,11.8333,11.8513,11.8649,11.8756,11.8841,11.8912
19840330,9.72,9.86,10.6885,11.2276,11.5968,11.846,12.0109,12.117,12.1823,12.2196,12.238,12.2437,12.2412,12.2336,12.2228,12.2104,12.1973
19840430,9.72,9.91,10.7854,11.4054,11.8238,12.1025,12.2847,12.4008,12.4719,12.5124,12.5327,12.5395,12.5378,12.5307,12.5205,12.5086,12.496
19840531,9.75,10.58,11.9241,12.5567,12.9188,13.141,13.282,13.3771,13.4453,13.4964,13.5362,13.568,13.594,13.6157,13.6341,13.6498,13.6635
19840629,9.92,10.46,11.9854,12.7456,13.0482,13.1982,13.2869,13.3459,13.3881,13.4198,13.4446,13.4644,13.4806,13.4941,13.5055,13.5153,13.5238
19840731,10.4,10.64,11.6765,12.1545,12.3161,12.399,12.4557,12.4985,12.5318,12.5579,12.5787,12.5955,12.6093,12.6209,12.6307,12.6391,12.6463
19840831,10.63,10.73,11.6763,12.1244,12.3176,12.3963,12.4244,12.4309,12.4289,12.4239,12.4183,12.4129,12.4081,12.4039,12.4002,12.397,12.3943
